user_id,item_id,event_type,rating,quantity,price,event_ts,channel,interaction_strength,event_date,event_hour
U0026,I0090,rating,2.0,1,12.85,2026-02-23 12:25:22+00:00,web,2.0,2026-02-23,12
U0164,I0083,purchase,,1,17.83,2026-04-04 19:28:22+00:00,mobile,5.0,2026-04-04,19
U0174,I0118,cart,,1,24.81,2026-03-07 11:03:22+00:00,mobile,3.0,2026-03-07,11
U0117,I0109,cart,,1,70.56,2026-05-02 05:07:22+00:00,web,3.0,2026-05-02,5
U0196,I0112,view,,1,53.68,2026-03-16 06:54:22+00:00,mobile,1.0,2026-03-16,6
U0162,I0103,purchase,,1,51.23,2026-04-25 08:04:22+00:00,web,5.0,2026-04-25,8
U0136,I0098,view,,1,35.06,2026-02-23 11:35:22+00:00,web,1.0,2026-02-23,11
U0077,I0111,view,,1,114.52,2026-04-27 08:07:22+00:00,mobile,1.0,2026-04-27,8
U0203,I0061,rating,5.0,1,17.75,2026-03-10 07:34:22+00:00,mobile,5.0,2026-03-10,7
U0091,I0017,cart,,1,25.29,2026-04-13 14:11:22+00:00,web,3.0,2026-04-13,14
U0146,I0015,cart,,1,19.27,2026-02-21 03:40:22+00:00,mobile,3.0,2026-02-21,3
U0090,I0041,cart,,1,35.48,2026-02-04 02:54:22+00:00,web,3.0,2026-02-04,2
U0225,I0109,view,,1,70.56,2026-04-05 09:48:22+00:00,mobile,1.0,2026-04-05,9
U0136,I0080,view,,1,16.0,2026-02-16 07:27:22+00:00,web,1.0,2026-02-16,7
U0173,I0115,view,,1,29.97,2026-02-13 20:15:22+00:00,web,1.0,2026-02-13,20
U0166,I0014,view,,1,30.5,2026-03-18 13:08:22+00:00,web,1.0,2026-03-18,13
U0128,I0119,view,,1,34.0,2026-03-05 14:00:22+00:00,mobile,1.0,2026-03-05,14
U0133,I0014,cart,,1,30.5,2026-03-23 12:22:22+00:00,web,3.0,2026-03-23,12
U0220,I0108,view,,1,101.53,2026-03-23 19:42:22+00:00,mobile,1.0,2026-03-23,19
U0080,I0099,purchase,,1,19.36,2026-04-22 23:44:22+00:00,web,5.0,2026-04-22,23
U0021,I0072,view,,1,21.99,2026-03-16 07:06:22+00:00,web,1.0,2026-03-16,7
U0089,I0088,rating,3.0,1,30.05,2026-03-09 00:03:22+00:00,mobile,3.0,2026-03-09,0
U0192,I0092,view,,1,16.23,2026-04-02 13:32:22+00:00,web,1.0,2026-04-02,13
U0187,I0049,purchase,,1,10.95,2026-04-22 03:28:22+00:00,web,5.0,2026-04-22,3
U0089,I0093,view,,1,35.82,2026-03-12 09:28:22+00:00,web,1.0,2026-03-12,9
U0154,I0076,purchase,,1,36.2,2026-04-26 20:01:22+00:00,mobile,5.0,2026-04-26,20
U0026,I0044,rating,5.0,1,16.15,2026-04-20 15:16:22+00:00,mobile,5.0,2026-04-20,15
U0024,I0084,view,,1,27.83,2026-03-20 19:15:22+00:00,mobile,1.0,2026-03-20,19
U0029,I0005,view,,1,20.52,2026-02-27 13:56:22+00:00,web,1.0,2026-02-27,13
U0020,I0108,rating,5.0,1,101.53,2026-04-03 00:58:22+00:00,web,5.0,2026-04-03,0
U0070,I0020,rating,4.0,1,27.33,2026-03-26 12:35:22+00:00,web,4.0,2026-03-26,12
U0033,I0014,view,,1,30.5,2026-04-17 05:06:22+00:00,mobile,1.0,2026-04-17,5
U0121,I0081,view,,1,60.65,2026-04-02 22:25:22+00:00,mobile,1.0,2026-04-02,22
U0099,I0051,view,,1,24.93,2026-04-11 18:18:22+00:00,web,1.0,2026-04-11,18
U0174,I0091,view,,1,42.99,2026-04-11 15:27:22+00:00,web,1.0,2026-04-11,15
U0026,I0079,view,,1,55.92,2026-03-06 18:09:22+00:00,mobile,1.0,2026-03-06,18
U0133,I0073,view,,1,25.28,2026-02-21 19:39:22+00:00,mobile,1.0,2026-02-21,19
U0171,I0103,view,,1,51.23,2026-04-05 07:29:22+00:00,web,1.0,2026-04-05,7
U0214,I0011,view,,1,15.55,2026-03-06 22:11:22+00:00,web,1.0,2026-03-06,22
U0156,I0033,view,,1,24.72,2026-04-10 06:47:22+00:00,web,1.0,2026-04-10,6
U0058,I0083,view,,1,17.83,2026-02-16 20:30:22+00:00,mobile,1.0,2026-02-16,20
U0046,I0001,view,,1,31.44,2026-04-02 09:49:22+00:00,web,1.0,2026-04-02,9
U0073,I0024,rating,5.0,1,24.65,2026-03-23 14:20:22+00:00,mobile,5.0,2026-03-23,14
U0036,I0046,rating,4.0,1,32.06,2026-04-18 01:44:22+00:00,web,4.0,2026-04-18,1
U0208,I0066,view,,1,22.7,2026-05-01 22:46:22+00:00,mobile,1.0,2026-05-01,22
U0197,I0080,rating,5.0,1,16.0,2026-03-21 23:43:22+00:00,mobile,5.0,2026-03-21,23
U0157,I0031,view,,1,6.52,2026-04-20 11:36:22+00:00,mobile,1.0,2026-04-20,11
U0209,I0014,view,,1,30.5,2026-04-13 05:34:22+00:00,mobile,1.0,2026-04-13,5
U0152,I0046,cart,,1,32.06,2026-04-24 16:23:22+00:00,web,3.0,2026-04-24,16
U0036,I0018,rating,1.0,1,34.0,2026-03-31 00:51:22+00:00,web,1.0,2026-03-31,0
U0140,I0063,view,,1,17.91,2026-02-20 12:46:22+00:00,web,1.0,2026-02-20,12
U0033,I0006,view,,1,21.38,2026-04-06 04:03:22+00:00,web,1.0,2026-04-06,4
U0067,I0079,view,,1,55.92,2026-03-16 03:48:22+00:00,mobile,1.0,2026-03-16,3
U0026,I0009,view,,1,26.36,2026-03-10 10:35:22+00:00,web,1.0,2026-03-10,10
U0175,I0060,rating,4.0,1,48.07,2026-03-15 23:24:22+00:00,web,4.0,2026-03-15,23
U0042,I0099,view,,1,19.36,2026-03-12 22:29:22+00:00,mobile,1.0,2026-03-12,22
U0158,I0097,view,,1,42.6,2026-03-01 04:52:22+00:00,mobile,1.0,2026-03-01,4
U0057,I0024,view,,1,24.65,2026-02-22 20:59:22+00:00,web,1.0,2026-02-22,20
U0200,I0081,purchase,,1,60.65,2026-04-25 00:27:22+00:00,web,5.0,2026-04-25,0
U0233,I0031,cart,,1,6.52,2026-02-22 21:49:22+00:00,mobile,3.0,2026-02-22,21
U0079,I0016,cart,,1,41.84,2026-04-27 10:31:22+00:00,web,3.0,2026-04-27,10
U0229,I0036,view,,1,74.72,2026-02-09 08:22:22+00:00,web,1.0,2026-02-09,8
U0028,I0080,cart,,1,16.0,2026-04-21 05:07:22+00:00,web,3.0,2026-04-21,5
U0049,I0073,view,,1,25.28,2026-03-21 03:09:22+00:00,web,1.0,2026-03-21,3
U0149,I0109,view,,1,70.56,2026-03-27 22:55:22+00:00,web,1.0,2026-03-27,22
U0013,I0044,purchase,,1,16.15,2026-02-04 11:47:22+00:00,web,5.0,2026-02-04,11
U0183,I0018,purchase,,1,34.0,2026-02-04 00:36:22+00:00,mobile,5.0,2026-02-04,0
U0161,I0087,view,,1,58.68,2026-02-19 14:05:22+00:00,mobile,1.0,2026-02-19,14
U0027,I0029,cart,,1,83.41,2026-03-27 10:10:22+00:00,web,3.0,2026-03-27,10
U0158,I0060,purchase,,1,48.07,2026-03-20 16:17:22+00:00,mobile,5.0,2026-03-20,16
U0121,I0080,view,,1,16.0,2026-03-29 08:00:22+00:00,web,1.0,2026-03-29,8
U0050,I0046,rating,4.0,1,32.06,2026-03-17 12:09:22+00:00,mobile,4.0,2026-03-17,12
U0216,I0114,view,,1,33.44,2026-03-06 06:54:22+00:00,web,1.0,2026-03-06,6
U0230,I0066,purchase,,1,22.7,2026-02-24 15:57:22+00:00,mobile,5.0,2026-02-24,15
U0028,I0080,view,,1,16.0,2026-02-03 17:05:22+00:00,mobile,1.0,2026-02-03,17
U0206,I0041,cart,,1,35.48,2026-04-20 06:21:22+00:00,web,3.0,2026-04-20,6
U0169,I0012,view,,1,67.3,2026-04-21 10:23:22+00:00,web,1.0,2026-04-21,10
U0160,I0040,rating,4.0,1,56.71,2026-03-01 15:15:22+00:00,web,4.0,2026-03-01,15
U0239,I0045,view,,1,27.1,2026-03-31 08:23:22+00:00,web,1.0,2026-03-31,8
U0004,I0040,purchase,,1,56.71,2026-03-01 19:48:22+00:00,web,5.0,2026-03-01,19
U0047,I0090,rating,4.0,1,12.85,2026-02-12 08:30:22+00:00,mobile,4.0,2026-02-12,8
U0119,I0117,purchase,,1,42.8,2026-03-31 13:32:22+00:00,mobile,5.0,2026-03-31,13
U0182,I0107,purchase,,1,14.01,2026-04-06 14:00:22+00:00,web,5.0,2026-04-06,14
U0169,I0064,view,,1,28.05,2026-04-05 02:46:22+00:00,web,1.0,2026-04-05,2
U0057,I0064,purchase,,2,28.05,2026-02-05 17:09:22+00:00,mobile,5.0,2026-02-05,17
U0063,I0003,view,,1,12.56,2026-02-08 09:26:22+00:00,web,1.0,2026-02-08,9
U0217,I0062,view,,1,23.59,2026-02-02 23:17:22+00:00,web,1.0,2026-02-02,23
U0095,I0074,view,,1,19.52,2026-03-10 22:04:22+00:00,web,1.0,2026-03-10,22
U0081,I0120,view,,1,26.42,2026-02-07 02:03:22+00:00,mobile,1.0,2026-02-07,2
U0138,I0043,purchase,,1,34.18,2026-02-12 10:19:22+00:00,web,5.0,2026-02-12,10
U0073,I0088,purchase,,2,30.05,2026-02-12 22:14:22+00:00,mobile,5.0,2026-02-12,22
U0139,I0028,view,,1,23.83,2026-04-25 00:06:22+00:00,web,1.0,2026-04-25,0
U0036,I0093,view,,1,35.82,2026-02-23 21:29:22+00:00,mobile,1.0,2026-02-23,21
U0067,I0077,view,,1,43.74,2026-02-23 22:09:22+00:00,web,1.0,2026-02-23,22
U0156,I0069,view,,1,41.22,2026-04-22 18:43:22+00:00,mobile,1.0,2026-04-22,18
U0047,I0048,rating,2.0,1,22.53,2026-04-10 17:19:22+00:00,mobile,2.0,2026-04-10,17
U0214,I0027,cart,,1,58.32,2026-04-26 22:43:22+00:00,mobile,3.0,2026-04-26,22
U0022,I0048,view,,1,22.53,2026-03-05 09:31:22+00:00,mobile,1.0,2026-03-05,9
U0028,I0001,cart,,1,31.44,2026-03-27 22:46:22+00:00,mobile,3.0,2026-03-27,22
U0191,I0048,view,,1,22.53,2026-04-12 04:20:22+00:00,web,1.0,2026-04-12,4
U0225,I0001,view,,1,31.44,2026-03-25 22:33:22+00:00,mobile,1.0,2026-03-25,22
U0043,I0068,purchase,,2,16.18,2026-04-05 14:50:22+00:00,web,5.0,2026-04-05,14
U0188,I0111,view,,1,114.52,2026-02-05 22:30:22+00:00,mobile,1.0,2026-02-05,22
U0220,I0024,view,,1,24.65,2026-03-02 20:20:22+00:00,web,1.0,2026-03-02,20
U0206,I0051,cart,,1,24.93,2026-03-01 11:30:22+00:00,web,3.0,2026-03-01,11
U0227,I0088,cart,,1,30.05,2026-03-06 23:17:22+00:00,web,3.0,2026-03-06,23
U0009,I0092,rating,4.0,1,16.23,2026-04-23 05:38:22+00:00,mobile,4.0,2026-04-23,5
U0089,I0087,view,,1,58.68,2026-02-08 23:30:22+00:00,mobile,1.0,2026-02-08,23
U0056,I0075,view,,1,25.5,2026-04-18 06:32:22+00:00,mobile,1.0,2026-04-18,6
U0227,I0114,cart,,1,33.44,2026-02-21 00:15:22+00:00,web,3.0,2026-02-21,0
U0080,I0065,purchase,,1,45.15,2026-04-01 00:47:22+00:00,mobile,5.0,2026-04-01,0
U0222,I0019,cart,,1,35.63,2026-02-26 08:26:22+00:00,mobile,3.0,2026-02-26,8
U0114,I0113,cart,,1,36.16,2026-02-28 00:06:22+00:00,web,3.0,2026-02-28,0
U0167,I0055,purchase,,1,14.43,2026-03-21 03:02:22+00:00,web,5.0,2026-03-21,3
U0070,I0044,view,,1,16.15,2026-02-10 06:10:22+00:00,web,1.0,2026-02-10,6
U0202,I0014,rating,4.0,1,30.5,2026-04-26 01:52:22+00:00,web,4.0,2026-04-26,1
U0112,I0047,view,,1,36.67,2026-04-04 03:44:22+00:00,mobile,1.0,2026-04-04,3
U0102,I0097,rating,2.0,1,42.6,2026-03-19 09:04:22+00:00,web,2.0,2026-03-19,9
U0014,I0100,cart,,1,54.26,2026-02-18 22:24:22+00:00,mobile,3.0,2026-02-18,22
U0001,I0064,view,,1,28.05,2026-03-28 17:53:22+00:00,web,1.0,2026-03-28,17
U0188,I0084,rating,5.0,1,27.83,2026-02-25 16:31:22+00:00,mobile,5.0,2026-02-25,16
U0211,I0012,view,,1,67.3,2026-03-31 06:38:22+00:00,mobile,1.0,2026-03-31,6
U0039,I0092,view,,1,16.23,2026-03-14 22:14:22+00:00,web,1.0,2026-03-14,22
U0004,I0001,view,,1,31.44,2026-02-04 07:54:22+00:00,web,1.0,2026-02-04,7
U0003,I0086,view,,1,33.96,2026-04-28 03:13:22+00:00,mobile,1.0,2026-04-28,3
U0159,I0003,cart,,1,12.56,2026-03-09 01:24:22+00:00,web,3.0,2026-03-09,1
U0234,I0042,view,,1,34.64,2026-03-04 12:46:22+00:00,web,1.0,2026-03-04,12
U0009,I0025,view,,1,15.52,2026-02-12 20:22:22+00:00,mobile,1.0,2026-02-12,20
U0066,I0024,purchase,,1,24.65,2026-03-19 03:56:22+00:00,web,5.0,2026-03-19,3
U0134,I0039,purchase,,2,14.55,2026-03-24 12:21:22+00:00,mobile,5.0,2026-03-24,12
U0041,I0032,view,,1,68.88,2026-02-28 08:16:22+00:00,mobile,1.0,2026-02-28,8
U0076,I0106,view,,1,26.93,2026-03-24 18:16:22+00:00,mobile,1.0,2026-03-24,18
U0024,I0120,cart,,1,26.42,2026-02-02 14:14:22+00:00,web,3.0,2026-02-02,14
U0187,I0120,view,,1,26.42,2026-03-19 01:16:22+00:00,mobile,1.0,2026-03-19,1
U0054,I0024,view,,1,24.65,2026-03-17 02:40:22+00:00,mobile,1.0,2026-03-17,2
U0115,I0038,view,,1,23.01,2026-03-25 16:22:22+00:00,web,1.0,2026-03-25,16
U0085,I0004,view,,1,24.4,2026-03-27 12:05:22+00:00,mobile,1.0,2026-03-27,12
U0061,I0020,view,,1,27.33,2026-04-23 21:35:22+00:00,web,1.0,2026-04-23,21
U0010,I0115,purchase,,1,29.97,2026-02-05 22:36:22+00:00,web,5.0,2026-02-05,22
U0105,I0105,cart,,1,20.28,2026-04-25 00:28:22+00:00,mobile,3.0,2026-04-25,0
U0232,I0052,purchase,,2,30.37,2026-02-18 07:36:22+00:00,mobile,5.0,2026-02-18,7
U0185,I0020,view,,1,27.33,2026-04-20 06:23:22+00:00,mobile,1.0,2026-04-20,6
U0095,I0095,view,,1,11.84,2026-03-18 00:55:22+00:00,mobile,1.0,2026-03-18,0
U0100,I0015,view,,1,19.27,2026-04-10 07:04:22+00:00,web,1.0,2026-04-10,7
U0009,I0078,view,,1,41.4,2026-04-30 05:26:22+00:00,mobile,1.0,2026-04-30,5
U0100,I0060,view,,1,48.07,2026-04-10 23:23:22+00:00,web,1.0,2026-04-10,23
U0195,I0060,view,,1,48.07,2026-02-21 16:00:22+00:00,mobile,1.0,2026-02-21,16
U0080,I0017,view,,1,25.29,2026-02-07 05:57:22+00:00,web,1.0,2026-02-07,5
U0048,I0070,view,,1,26.73,2026-04-14 21:44:22+00:00,mobile,1.0,2026-04-14,21
U0110,I0020,view,,1,27.33,2026-03-23 02:15:22+00:00,web,1.0,2026-03-23,2
U0090,I0042,view,,1,34.64,2026-03-18 09:53:22+00:00,mobile,1.0,2026-03-18,9
U0071,I0099,view,,1,19.36,2026-04-16 11:41:22+00:00,mobile,1.0,2026-04-16,11
U0138,I0027,cart,,1,58.32,2026-04-17 11:53:22+00:00,web,3.0,2026-04-17,11
U0071,I0080,view,,1,16.0,2026-02-13 12:14:22+00:00,web,1.0,2026-02-13,12
U0008,I0108,rating,5.0,1,101.53,2026-04-25 23:38:22+00:00,web,5.0,2026-04-25,23
U0136,I0098,view,,1,35.06,2026-03-16 03:13:22+00:00,web,1.0,2026-03-16,3
U0145,I0028,view,,1,23.83,2026-04-10 10:23:22+00:00,web,1.0,2026-04-10,10
U0190,I0012,purchase,,2,67.3,2026-02-12 02:16:22+00:00,mobile,5.0,2026-02-12,2
U0076,I0045,cart,,1,27.1,2026-04-06 05:37:22+00:00,mobile,3.0,2026-04-06,5
U0177,I0063,cart,,1,17.91,2026-02-28 23:57:22+00:00,web,3.0,2026-02-28,23
U0027,I0080,view,,1,16.0,2026-03-12 18:23:22+00:00,mobile,1.0,2026-03-12,18
U0230,I0087,view,,1,58.68,2026-04-24 22:32:22+00:00,mobile,1.0,2026-04-24,22
U0054,I0016,view,,1,41.84,2026-04-11 05:46:22+00:00,mobile,1.0,2026-04-11,5
U0237,I0116,view,,1,59.11,2026-03-08 16:21:22+00:00,web,1.0,2026-03-08,16
U0037,I0031,rating,4.0,1,6.52,2026-03-31 23:54:22+00:00,web,4.0,2026-03-31,23
U0155,I0063,rating,4.0,1,17.91,2026-03-07 01:41:22+00:00,web,4.0,2026-03-07,1
U0119,I0005,cart,,1,20.52,2026-04-04 16:23:22+00:00,web,3.0,2026-04-04,16
U0049,I0074,view,,1,19.52,2026-03-27 16:15:22+00:00,mobile,1.0,2026-03-27,16
U0103,I0019,view,,1,35.63,2026-04-17 04:55:22+00:00,web,1.0,2026-04-17,4
U0201,I0057,view,,1,46.42,2026-04-16 04:06:22+00:00,mobile,1.0,2026-04-16,4
U0179,I0078,purchase,,1,41.4,2026-02-05 23:45:22+00:00,mobile,5.0,2026-02-05,23
U0108,I0039,view,,1,14.55,2026-03-26 03:25:22+00:00,mobile,1.0,2026-03-26,3
U0014,I0078,cart,,1,41.4,2026-04-12 06:00:22+00:00,mobile,3.0,2026-04-12,6
U0090,I0044,view,,1,16.15,2026-04-10 19:51:22+00:00,mobile,1.0,2026-04-10,19
U0233,I0105,view,,1,20.28,2026-02-18 17:02:22+00:00,web,1.0,2026-02-18,17
U0124,I0096,purchase,,1,36.87,2026-03-14 11:54:22+00:00,mobile,5.0,2026-03-14,11
U0219,I0008,rating,1.0,1,36.94,2026-04-03 19:39:22+00:00,mobile,1.0,2026-04-03,19
U0142,I0035,view,,1,26.96,2026-02-21 16:37:22+00:00,mobile,1.0,2026-02-21,16
U0114,I0066,view,,1,22.7,2026-02-19 00:55:22+00:00,mobile,1.0,2026-02-19,0
U0018,I0082,view,,1,27.22,2026-02-20 00:42:22+00:00,mobile,1.0,2026-02-20,0
U0093,I0082,view,,1,27.22,2026-02-07 00:41:22+00:00,web,1.0,2026-02-07,0
U0050,I0084,view,,1,27.83,2026-05-01 00:17:22+00:00,web,1.0,2026-05-01,0
U0223,I0003,view,,1,12.56,2026-02-19 12:20:22+00:00,web,1.0,2026-02-19,12
U0120,I0065,cart,,1,45.15,2026-02-28 14:10:22+00:00,web,3.0,2026-02-28,14
U0179,I0041,cart,,1,35.48,2026-03-11 01:46:22+00:00,web,3.0,2026-03-11,1
U0109,I0044,view,,1,16.15,2026-02-05 17:42:22+00:00,web,1.0,2026-02-05,17
U0173,I0057,view,,1,46.42,2026-03-28 17:11:22+00:00,web,1.0,2026-03-28,17
U0145,I0008,rating,4.0,1,36.94,2026-03-21 07:34:22+00:00,web,4.0,2026-03-21,7
U0226,I0112,cart,,1,53.68,2026-03-16 05:22:22+00:00,web,3.0,2026-03-16,5
U0227,I0023,view,,1,51.99,2026-02-16 04:47:22+00:00,mobile,1.0,2026-02-16,4
U0166,I0077,purchase,,2,43.74,2026-04-06 07:24:22+00:00,mobile,5.0,2026-04-06,7
U0053,I0013,purchase,,1,28.54,2026-04-02 14:07:22+00:00,mobile,5.0,2026-04-02,14
U0114,I0089,cart,,1,40.79,2026-04-04 21:16:22+00:00,mobile,3.0,2026-04-04,21
U0042,I0099,cart,,1,19.36,2026-02-25 01:54:22+00:00,mobile,3.0,2026-02-25,1
U0215,I0003,view,,1,12.56,2026-02-19 17:12:22+00:00,mobile,1.0,2026-02-19,17
U0098,I0106,view,,1,26.93,2026-04-08 05:13:22+00:00,web,1.0,2026-04-08,5
U0042,I0006,view,,1,21.38,2026-04-11 10:43:22+00:00,mobile,1.0,2026-04-11,10
U0032,I0017,purchase,,2,25.29,2026-02-10 00:30:22+00:00,web,5.0,2026-02-10,0
U0077,I0029,view,,1,83.41,2026-03-18 16:51:22+00:00,web,1.0,2026-03-18,16
U0142,I0049,view,,1,10.95,2026-03-03 13:51:22+00:00,mobile,1.0,2026-03-03,13
U0222,I0042,view,,1,34.64,2026-02-26 14:40:22+00:00,web,1.0,2026-02-26,14
U0067,I0071,rating,1.0,1,31.77,2026-04-17 14:28:22+00:00,mobile,1.0,2026-04-17,14
U0031,I0101,rating,3.0,1,48.0,2026-02-27 08:47:22+00:00,web,3.0,2026-02-27,8
U0047,I0074,view,,1,19.52,2026-03-12 06:38:22+00:00,web,1.0,2026-03-12,6
U0046,I0119,rating,3.0,1,34.0,2026-03-04 21:33:22+00:00,web,3.0,2026-03-04,21
U0061,I0014,rating,5.0,1,30.5,2026-02-23 04:04:22+00:00,mobile,5.0,2026-02-23,4
U0032,I0038,view,,1,23.01,2026-04-26 18:46:22+00:00,web,1.0,2026-04-26,18
U0210,I0119,purchase,,1,34.0,2026-04-26 13:06:22+00:00,mobile,5.0,2026-04-26,13
U0054,I0112,purchase,,1,53.68,2026-02-23 17:45:22+00:00,mobile,5.0,2026-02-23,17
U0049,I0100,purchase,,1,54.26,2026-04-28 13:29:22+00:00,web,5.0,2026-04-28,13
U0034,I0014,purchase,,1,30.5,2026-04-20 16:21:22+00:00,web,5.0,2026-04-20,16
U0083,I0096,cart,,1,36.87,2026-03-16 14:55:22+00:00,mobile,3.0,2026-03-16,14
U0186,I0106,rating,2.0,1,26.93,2026-02-04 05:02:22+00:00,web,2.0,2026-02-04,5
U0213,I0065,rating,4.0,1,45.15,2026-02-13 08:09:22+00:00,web,4.0,2026-02-13,8
U0032,I0044,rating,4.0,1,16.15,2026-04-11 17:26:22+00:00,web,4.0,2026-04-11,17
U0130,I0041,view,,1,35.48,2026-03-12 06:17:22+00:00,mobile,1.0,2026-03-12,6
U0115,I0090,view,,1,12.85,2026-03-15 08:29:22+00:00,mobile,1.0,2026-03-15,8
U0139,I0059,cart,,1,24.91,2026-03-14 03:49:22+00:00,mobile,3.0,2026-03-14,3
U0153,I0042,view,,1,34.64,2026-03-06 08:25:22+00:00,mobile,1.0,2026-03-06,8
U0187,I0007,rating,3.0,1,50.51,2026-03-26 07:46:22+00:00,web,3.0,2026-03-26,7
U0146,I0053,cart,,1,18.65,2026-04-26 04:25:22+00:00,mobile,3.0,2026-04-26,4
U0047,I0060,view,,1,48.07,2026-02-16 01:11:22+00:00,mobile,1.0,2026-02-16,1
U0155,I0109,view,,1,70.56,2026-03-29 05:31:22+00:00,mobile,1.0,2026-03-29,5
U0131,I0044,cart,,1,16.15,2026-02-07 06:03:22+00:00,mobile,3.0,2026-02-07,6
U0119,I0109,view,,1,70.56,2026-04-10 12:37:22+00:00,mobile,1.0,2026-04-10,12
U0032,I0051,view,,1,24.93,2026-03-07 08:17:22+00:00,mobile,1.0,2026-03-07,8
U0055,I0088,rating,5.0,1,30.05,2026-04-06 07:38:22+00:00,mobile,5.0,2026-04-06,7
U0109,I0080,rating,5.0,1,16.0,2026-03-27 05:00:22+00:00,mobile,5.0,2026-03-27,5
U0227,I0060,cart,,1,48.07,2026-02-11 03:01:22+00:00,mobile,3.0,2026-02-11,3
U0233,I0059,view,,1,24.91,2026-04-28 05:24:22+00:00,mobile,1.0,2026-04-28,5
U0151,I0024,rating,4.0,1,24.65,2026-04-16 22:00:22+00:00,web,4.0,2026-04-16,22
U0043,I0029,view,,1,83.41,2026-02-08 23:42:22+00:00,mobile,1.0,2026-02-08,23
U0099,I0022,view,,1,23.73,2026-04-04 00:16:22+00:00,mobile,1.0,2026-04-04,0
U0207,I0021,purchase,,3,19.0,2026-03-12 21:58:22+00:00,mobile,5.0,2026-03-12,21
U0011,I0105,view,,1,20.28,2026-04-13 08:31:22+00:00,web,1.0,2026-04-13,8
U0082,I0111,view,,1,114.52,2026-02-19 21:20:22+00:00,web,1.0,2026-02-19,21
U0134,I0067,view,,1,77.25,2026-03-31 13:47:22+00:00,mobile,1.0,2026-03-31,13
U0096,I0052,purchase,,1,30.37,2026-03-10 07:54:22+00:00,web,5.0,2026-03-10,7
U0058,I0021,cart,,1,19.0,2026-03-23 05:34:22+00:00,mobile,3.0,2026-03-23,5
U0186,I0092,view,,1,16.23,2026-04-09 04:20:22+00:00,mobile,1.0,2026-04-09,4
U0228,I0017,view,,1,25.29,2026-03-02 05:23:22+00:00,web,1.0,2026-03-02,5
U0180,I0041,view,,1,35.48,2026-04-18 14:14:22+00:00,mobile,1.0,2026-04-18,14
U0037,I0011,rating,4.0,1,15.55,2026-04-17 10:21:22+00:00,mobile,4.0,2026-04-17,10
U0043,I0077,rating,4.0,1,43.74,2026-03-12 13:37:22+00:00,mobile,4.0,2026-03-12,13
U0115,I0001,view,,1,31.44,2026-04-09 14:38:22+00:00,mobile,1.0,2026-04-09,14
U0187,I0046,view,,1,32.06,2026-03-07 00:21:22+00:00,mobile,1.0,2026-03-07,0
U0116,I0090,cart,,1,12.85,2026-02-08 12:07:22+00:00,web,3.0,2026-02-08,12
U0035,I0105,cart,,1,20.28,2026-05-01 08:09:22+00:00,web,3.0,2026-05-01,8
U0038,I0064,view,,1,28.05,2026-04-21 03:56:22+00:00,web,1.0,2026-04-21,3
U0132,I0021,rating,5.0,1,19.0,2026-02-04 17:06:22+00:00,mobile,5.0,2026-02-04,17
U0070,I0119,view,,1,34.0,2026-03-04 23:23:22+00:00,mobile,1.0,2026-03-04,23
U0218,I0003,purchase,,1,12.56,2026-03-19 06:44:22+00:00,mobile,5.0,2026-03-19,6
U0038,I0028,view,,1,23.83,2026-02-27 03:21:22+00:00,web,1.0,2026-02-27,3
U0154,I0035,rating,5.0,1,26.96,2026-04-15 09:10:22+00:00,web,5.0,2026-04-15,9
U0097,I0045,rating,4.0,1,27.1,2026-04-04 22:52:22+00:00,web,4.0,2026-04-04,22
U0051,I0063,cart,,1,17.91,2026-02-08 14:32:22+00:00,mobile,3.0,2026-02-08,14
U0149,I0016,view,,1,41.84,2026-04-05 10:25:22+00:00,mobile,1.0,2026-04-05,10
U0135,I0040,view,,1,56.71,2026-04-19 00:54:22+00:00,web,1.0,2026-04-19,0
U0179,I0114,cart,,1,33.44,2026-02-28 07:40:22+00:00,web,3.0,2026-02-28,7
U0112,I0005,rating,4.0,1,20.52,2026-04-06 01:57:22+00:00,web,4.0,2026-04-06,1
U0218,I0034,purchase,,2,32.38,2026-04-06 00:26:22+00:00,web,5.0,2026-04-06,0
U0230,I0120,view,,1,26.42,2026-04-25 00:56:22+00:00,mobile,1.0,2026-04-25,0
U0206,I0060,rating,5.0,1,48.07,2026-02-25 12:52:22+00:00,web,5.0,2026-02-25,12
U0102,I0036,purchase,,3,74.72,2026-02-22 05:12:22+00:00,mobile,5.0,2026-02-22,5
U0075,I0004,view,,1,24.4,2026-02-07 16:50:22+00:00,mobile,1.0,2026-02-07,16
U0060,I0091,view,,1,42.99,2026-03-06 19:26:22+00:00,web,1.0,2026-03-06,19
U0112,I0003,view,,1,12.56,2026-03-10 11:55:22+00:00,mobile,1.0,2026-03-10,11
U0125,I0068,cart,,1,16.18,2026-04-27 00:16:22+00:00,web,3.0,2026-04-27,0
U0058,I0027,purchase,,2,58.32,2026-03-07 04:29:22+00:00,mobile,5.0,2026-03-07,4
U0083,I0109,view,,1,70.56,2026-04-10 15:35:22+00:00,web,1.0,2026-04-10,15
U0121,I0090,rating,5.0,1,12.85,2026-04-13 17:44:22+00:00,mobile,5.0,2026-04-13,17
U0068,I0066,view,,1,22.7,2026-02-03 08:51:22+00:00,web,1.0,2026-02-03,8
U0171,I0063,cart,,1,17.91,2026-04-08 07:50:22+00:00,mobile,3.0,2026-04-08,7
